Symbol	MCL_5	MCL_4	MCL_3	MCL_2	MCL_1	MCL_20	MCL_19	MCL_18	MCL_17	MCL_11	MCL_15	MCL_10	MCL_8	MCL_6	MCL_12	MCL_16	MCL_14	MCL_13	MCL_9	MCL_7
LAMTOR2	10.5126467253045	9.86985523623937	9.99882645585264	11.0151031312864	10.579868041097	9.2348264673335	10.6023122250597	10.1066616027945	9.41147983978595	10.027143329527	10.1518192262584	10.2566380274097	9.80636639121913	10.3153440018215	10.5257924009295	8.96638355763069	10.3433354185211	10.1835556520274	10.8080988756625	10.5478575259462
LAMTOR4	11.0328079686038	10.7971136295419	10.1380115972757	10.8108166469086	10.4273739010029	10.7977278178057	10.9605296692005	10.3902745057606	10.590704401966	10.9377413551515	10.7120281790765	10.582760475141	10.7862110614343	10.6604019715474	11.0959512982229	10.5095950451511	10.6409969082219	11.1128951153673	10.6479990534608	11.1909602803435
LAMTOR5	3.98386705997646	4.23621888878253	3.71439804400737	4.24857422268754	2.55085695443791	3.82656750068571	4.77849009141336	3.06142699693342	3.11227182139867	3.04225022191722	2.64998204135606	2.03908416300959	4.79833801746319	6.49334230379952	4.22105081685881	4.19731712029746	3.18795496487372	4.32091829446858	5.18360801075473	3.33414572784051
LAT	9.09239151675463	7.39668356097577	6.90109875820051	5.6408916454663	5.98381636171402	8.70431175063472	7.95981985612792	6.2189682739199	6.94516183556341	8.20771557516883	6.45733696341366	8.62654917093391	8.94808513696788	7.9148060722378	7.38251423955293	8.21523902829472	7.73912915213859	8.05562791469442	7.74654420514588	7.35651354086896
LATS1	10.2333756092395	10.4061438902248	9.72267921909118	10.1266251354161	10.1596661971134	9.63563889533234	10.1744831723355	10.1883299830264	9.94516183556341	10.296491509293	9.96286499664041	10.3481815085625	10.3865172308679	9.97138960060417	9.62954816669301	10.3210936609359	9.19793905344634	9.99157454358702	9.79563875467405	8.94701422513155
LCK	10.9801051411803	8.86643247059858	11.8004644133251	8.17931156025043	11.6467813744364	11.097719233942	9.84149988893916	10.3086242167442	12.98469019975	9.15541357349891	10.3964963624945	11.7047161694807	10.7583399495313	9.29331769549153	8.49668525947224	10.0586108494659	9.99530988693132	9.53037166009753	10.7722090885392	10.5208790169694
LCN2	7.25688555438288	9.09712327911686	8.25763341911881	6.5705023175749	9.22892885955055	9.88401777286961	3.14106017079806	7.24973052769058	3.61477216192785	16.3295136931757	8.38807430097655	3.91355328092573	10.8427321368216	9.06969167421597	7.74130762819215	8.82570190130974	12.2124790429104	8.06911114405804	4.66277584745329	9.59976077432496
LDHA	11.8670194456334	11.7285433770592	11.06405757015	13.0669566777287	12.0111080533818	11.2382197147799	12.0304796301802	12.405552161605	12.9301881498619	12.8379291569849	11.9884398844869	13.8908982595534	11.518460101466	12.4665271492139	12.6633395838373	11.2518762190871	13.0819305735603	11.7094737984511	13.3820902585627	12.4114621737215
LIG1	8.89075765558498	8.56660856241808	9.77821884556875	9.19985893765451	7.75249081560756	9.84151784215169	10.9830612356626	10.0931547044557	10.5308272327861	9.09632689467301	9.66957276971394	10.400296903012	9.48883493235671	10.3262323179643	9.1480489859159	9.75803207477194	10.8658703190621	9.38969657245399	10.4520968466806	9.32849916469937
LILRB2	10.1786239143987	8.19315016689064	10.6092158073153	7.89962591386647	8.09311500420483	10.0044852928816	11.6780628089732	9.10413867290482	5.48150563106439	10.7542039280754	10.0031288668541	6.06883150640364	10.1696479464121	9.86589647175686	9.64023484549025	9.0386193742784	9.93838281884649	10.2981982179685	6.92057360492093	7.66506260595513
LIN9	7.65629240194796	8.06761928480678	7.99394753662419	7.54319497157917	7.82138589681863	7.56353309485192	7.20953990868083	8.49541359901325	8.71713387955753	7.56581217797423	7.9261064466303	8.17179808535483	7.19065544024196	9.12061560937865	7.039212493873	7.49987989031789	6.82538488548901	7.15380830863332	8.73540364754068	7.80987915880691
LMNB1	10.1131500769214	9.34104886200295	10.2313421212999	11.108885277607	10.0507028415211	10.0347205552389	10.3900419006137	11.0540385741893	12.2159967439001	10.4694466492645	10.5141681860103	10.5154928549482	9.65454119962286	11.3794743392412	9.889002682251	9.08158941324396	11.9458079255137	8.6652142023844	11.9823498025076	9.29993001250259
LOX	2.39890455925531	0.148756047532187	1.78839862545115	2.8335367234087	0.228928859550548	4.31199432785596	1.55609767007691	2.16834220084993	3.11227182139867	3.04225022191722	2.64998204135606	1.03908416300959	2.31291119029295	7.07830480452068	-0.0268766965847735	3.09778144674654	1.60299246415256	1.90588079518974	6.38714140483986	1.33414572784051
LRRC32	4.79122198203407	2.95611096958979	2.78839862545115	3.5705023175749	3.39885386099286	7.51958974726432	4.21906268279934	2.53091228023464	2.33466424273512	3.3317568391122	5.75850649813423	8.99715348254367	3.7983380174632	6.68598738174192	4.61697949318995	3.74985814332624	8.39306939477833	3.32091829446858	7.70145631561735	1.65607382272787
LTA	7.21908352167049	7.98164606169693	5.02105938224143	5.6408916454663	5.35821187649551	6.14849559557308	5.49469712541277	8.25580504210027	8.03906197444489	4.95978806172524	6.3914490277572	8.48478879853537	7.36602252675252	7.24057623341956	5.85576635277707	6.33482064404739	8.59923054535636	5.40838113571892	7.71664271943202	8.4478878938897
LTB	11.3035391809235	13.7836805126673	10.5379328931204	10.7819039549934	11.8655534800942	10.3657263117937	8.62934665210755	12.5180183531707	13.2286157826361	9.3006853931792	11.1642029507142	13.2183712676556	13.4214356470711	12.8609130642426	10.8373094480695	11.5252439558063	10.8960808761599	11.3632616742623	10.1278985781684	12.999370595875
LTBP1	3.56882956069762	4.54107347031095	8.0626602867082	7.30385665818873	6.98381636171402	4.31199432785596	7.31098517224038	8.01562330732029	7.37905836209357	6.83810950513699	5.95376278953316	8.03908416300959	6.57594559612675	9.07830480452068	2.78047822547283	4.29042652468894	8.79281702303258	3.12827321652618	9.07879310571096	7.88873457951814
LTBR	7.25688555438288	5.35820941316114	5.69528922105967	4.15546481829606	5.65519361425265	5.89695682857711	6.75249488288041	5.78725203349442	3.84923741556488	6.3801198606736	6.86915056181822	3.70204917573202	7.06779869245642	7.35841272371342	5.06058614466557	5.81398848074595	6.6904553054029	5.40838113571892	6.28896101090095	4.19212672296808
LY96	10.8877489057126	9.54749973947038	10.0830193743428	10.9942485466897	9.55984573766517	9.14608909786598	10.3450878247259	9.81734169390061	9.91209307077087	9.36417831680458	10.3206382904745	10.1203456650916	9.69142281354668	9.9148060722378	11.1983307403587	8.63027652757356	8.59923054535636	9.89267093797213	10.5454188968151	10.2992084845851
LYN	12.8626843445907	12.7014251450465	12.9306333492323	12.8177177992326	12.3358189046428	13.2362412904741	13.3761436345624	12.6413230873476	12.3154158666428	12.6834991911962	13.1083886545926	12.7238327834312	13.0015112012921	12.5981282380376	13.7496591468374	12.69370490016	12.5388941464202	13.2164935768493	12.5670504948548	12.2509582255503
MAFG	9.13022359028037	7.58338427516891	7.97029626855954	8.08777801078448	7.68013997138288	8.86512074145511	7.82911616448332	9.33396706485862	9.0050675871214	9.8395514793109	8.4828720555208	8.47926122456694	9.48683812229276	8.78401946470245	8.2445863313196	8.53835403813252	9.01238340029027	8.55932303379366	9.03403165470421	9.08568978692961
MAGEC1	4.48636740050564	4.39668356097577	4.32445152569136	4.77213617874455	4.47685637299413	4.67456440724066	4.49469712541277	4.11587478095579	3.61477216192785	3.95978806172524	3.97191013624342	4.03908416300959	4.31291119029295	6.73038150110037	4.29505139830259	4.6827439474677	4.66188615320613	4.90588079518974	4.30913889283858	3.65607382272787
MAGEC2	3.20625948131291	3.3186810489745	2.46647053056379	3.41849922412985	3.03628378160815	2.7270318271348	2.55609767007691	2.53091228023464	2.52730932067752	2.67968014253251	3.10941365999336	1.77604975717579	3.69142281354668	6.07830480452068	3.43255492205252	3.29042652468894	3.01802996343141	3.90588079518974	4.13921389139627	3.24103632344903
MALL	1.39890455925531	1.73371854825334	0.46647053056379	1.24857422268754	0.228928859550548	1.9196769050772	2.77849009141336	1.68291537367969	1.52730932067752	2.45728772119606	2.64998204135606	2.03908416300959	2.7983380174632	3.68598738174192	2.29505139830259	2.29042652468894	2.82538488548901	1.90588079518974	5.53153131417503	0.919108228561663
MAML2	8.83769641183357	8.94641757338595	9.72385837325644	9.09092456610135	9.44324798035131	9.01243404599705	8.3762766324921	8.81836815786486	6.66686067307631	8.91124420976721	8.27569088442052	9.04657869955651	9.19065544024195	8.90515590220408	8.7479103630164	8.89405286967513	6.08411915388918	9.41631531726114	8.56547864609837	7.18589476925656
MAP2K1	10.5688295606976	10.0898036538728	11.0903520205772	10.1524560684237	10.1743726959285	9.89552487308398	10.3741471929307	9.93652652562685	9.82994824446507	10.5071362706466	10.0657238096461	10.4813365474483	10.3605804416843	10.5029710049973	10.4508815698591	10.4851833791112	10.3057423429809	11.0256865338312	10.0415890058823	10.7997121326499
MAP2K2	10.7944386947176	10.9019727967111	10.3345213843089	10.6494536589697	10.4577475500464	10.2119985378792	10.3526781205403	10.1803680696569	9.36335967573559	10.3142319250171	10.3813010723811	9.9369296190151	10.2856038442972	10.4308212192415	10.5524392409952	10.0750613702465	10.1369710361549	10.3166854453464	10.2762050034765	10.5575441425521
MAP3K14	9.8019165828303	10.4908307155313	10.2665615181888	10.364918183925	9.29232394083906	10.059228257476	10.3176489025214	9.74469157126638	9.86938398867665	9.68770851628844	9.59542587773397	9.70086226078157	10.260109774555	9.37248790892514	10.5758221684332	10.2167225194701	9.01238340029027	10.4732031367752	9.64105107629857	9.39754080912902
MAP3K7	10.3589064913234	10.218876992009	9.78614265151078	10.473781659631	10.6656404016878	10.1448843420207	10.5054380518104	10.8296113217103	11.1420191647927	10.586570738141	10.6315493232591	10.8740818401363	10.430813979387	10.7166545179889	10.4067087445657	10.4312562954619	9.66008165635938	10.3963974439566	10.93687541725	10.3509540155271
MAPK1	12.5422877732451	12.6343338184354	12.2159209961337	12.1323630259475	12.4119438604333	12.2165931119565	12.268051376235	12.2822703650997	12.1045020863646	12.7542039280754	12.2368218293179	11.9648858302063	12.3377738171563	12.1070002375211	12.3782647665516	12.059437845786	11.9098136666497	12.3110222583261	11.9521933626478	11.7894729481451
MAPK13	7.66569109995021	8.39193003100514	7.16691024870488	7.76427406097158	7.41875341843057	7.37088801690953	6.81662522030013	9.56433528177209	8.44318869951329	8.27746668361125	7.67788803792594	8.95794740028418	8.37900038075073	7.97138960060417	7.944666857366	9.59192271967149	9.36010463143055	7.66964644869966	7.02185694075811	9.67399573072513
MAPK14	10.767411020763	10.9103072799767	11.1237889801451	10.1266251354161	10.3607858201593	10.3842226554111	10.6068532896868	10.7809474566402	10.5987716832341	12.3079954814115	10.5402463183772	10.9683425716466	10.6896877621759	10.7385554325461	10.8083842220427	10.5442740096763	11.3109267188406	10.4333578012501	10.288961010901	10.6481624317419
MAPK3	10.2937223225632	10.3035741565843	10.2714082026157	9.8815694198305	9.07755179997989	9.69610993752193	9.37201460563794	9.50691942461284	9.80459672080787	9.88075384254548	9.75064438036126	9.65746966526819	10.0036076342707	9.924392121067	10.2246057140354	9.92705114523259	9.88839468301481	10.2501767031056	8.6783727025043	10.0831771098807
MAPK8	8.10626369133619	8.0556466431407	8.16343805679808	7.96967341139472	8.55535834667285	8.66451074257674	8.59318698881213	8.56555842304153	9.37749615832329	8.22987722509299	8.46696566461144	7.79397166517306	8.20043646103454	7.9148060722378	7.82487234483128	8.69130596097112	8.33544257719628	7.81277139079825	8.4338346402879	8.72000812848197
MCL1	10.3117938954853	10.1145403321943	10.9223114396902	10.0543180948392	10.1282857824737	9.82956998884724	11.0114248903815	10.6851678254111	9.4311911664137	10.7185991318248	10.969089617181	11.0902931039244	11.0022103508288	10.5408557650022	11.3383521526668	10.041970583778	11.4841064248277	10.0368802847237	10.4846191381141	10.3064075765738
MCM2	9.63730929858038	10.0956623219886	9.84150996191071	9.68320245032426	9.25406842182906	8.77142594649325	10.0599234080727	10.1225385112368	11.2675117094454	9.54121020474115	10.0636099703802	10.5514954312787	8.09950755218376	10.8758119406219	9.51228211452326	8.11060548710413	11.3870819704328	10.1314899292097	11.1392138913963	9.2810520022969
MCM4	9.2754215058203	9.20674777029136	9.59446485154018	10.7273438421633	8.06181887371529	8.43537674336124	10.2047548461155	10.8234895513896	11.5648562746397	10.0447527291204	10.5180328951012	11.0082308148624	8.02440609694304	11.6343546133266	10.4274225970351	7.79822116488764	12.7487123709082	8.32654284366246	11.8018822669138	9.64816243174186
MDM2	10.5850187987969	10.3311504009367	11.4408851203693	10.7454280000756	11.1282857824737	10.794658252731	10.8583557848241	10.0614269969334	10.9938956583968	11.3676806127109	10.9554738334667	10.9869645732497	11.2107566462985	10.9172085624531	10.4917764590886	11.3845042103608	11.9234169684495	10.2397815317432	11.1781328806886	11.0565263630043
MEF2B	9.906699199454	5.39668356097577	10.0382231740673	6.8335367234087	10.140320847394	8.82355875081338	9.66810269559004	6.86083316587553	7.66686067307631	7.76714298378285	9.43788460074749	5.26147658434603	7.77888565479702	6.00791547662928	4.8311042985428	10.0783290840804	9.30111831645541	4.56884580791217	10.08319380574	4.61954794670276
MET	3.39890455925531	3.14875604753219	5.44375045406371	3.94901394082863	3.03628378160815	4.50463940579835	1.55609767007691	3.68291537367969	2.33466424273512	3.19425331536227	1.64998204135606	2.26147658434604	2.31291119029295	6.81527039868689	4.29505139830259	2.8753890254101	3.47746158206871	4.9647744842433	5.66277584745329	3.33414572784051
MGA	10.4226589125547	10.6781866016783	10.8662824898895	10.3146634131453	11.2760527716646	10.4675354111356	10.1360420960314	10.8752081881505	10.6001118552217	10.2010001478029	9.96626357310228	10.4498888131662	10.6075319391846	10.3370390729208	9.70783292364106	10.0977814467465	10.0390099023356	10.0056669148902	9.68996067677952	10.0012572699155
MKI67	7.80829549539301	7.05564664314071	3.78839862545115	10.6311982492625	5.4383822251795	6.90836159184936	7.80402518352049	11.328933984605	11.6572362541879	10.4497540485107	9.09499688722448	11.4537693988168	6.48283619173527	11.3280390746699	8.15303239343016	4.74985814332624	12.1845069142482	5.2278088900771	10.4071709757991	7.96714092498346
MLANA	3.56882956069762	2.14875604753219	2.46647053056379	1.24857422268754	3.03628378160815	3.7270318271348	2.97113516935575	2.82041889742962	2.84923741556488	3.04225022191722	2.23494454207721	2.77604975717579	3.45041471404289	7.1778404780716	2.29505139830259	3.8753890254101	3.92492055903993	3.32091829446858	4.94656881345388	0.334145727840507
MLH1	9.54865167875999	9.17112386056064	9.51223019194647	9.62578475307609	9.4697201917125	9.80537327841659	10.2249826543432	10.1016113232817	10.2041479271517	9.70204795556096	9.81614512400217	9.86032666770729	9.02165023165253	9.8609130642426	9.56744790734007	8.95220462246093	10.6654883898863	9.47573640352068	10.2186986752231	9.64248475797991
MLST8	9.09587208548959	8.92354310713336	8.85233293120525	9.57724915001549	8.85828547963016	9.0203392440824	9.18302346390176	9.18116624120751	9.26371125199581	8.67645624165822	9.17745904741645	8.66357502791738	8.57594559612675	9.29331769549153	9.36544072619399	8.71669127939104	9.14731298037638	9.00391287815026	9.2762050034765	9.2955954222387
MMP9	6.32964189681819	5.05564664314071	6.11032672033851	3.94901394082863	3.92936857769164	4.82656750068571	2.97113516935575	5.71853928341041	7.10473814871326	12.7780882700777	5.98983204424068	7.35498847026918	6.66340843737709	5.68598738174192	3.29505139830259	4.99086624283003	9.35118531374202	4.32091829446858	10.5945411117008	5.90400133617146
MNDA	12.5394148316235	11.8617128692297	12.5339048913203	11.422251358991	11.9867355317478	11.3755178142036	11.1634279838265	10.5819701298741	5.7752368341211	14.3517897341272	12.1830683835237	9.68173760570265	12.2074258345661	11.5125358690328	11.8419458581902	11.1304175952288	12.2432374003749	11.4287892087482	10.6647347004913	11.4653596329268
MS4A1	15.4074644886124	15.3610244287682	15.3030140641181	16.1270562696935	15.4614622118224	15.4371617620921	12.5899794711224	14.6498893910532	14.9912167950904	14.9099579648834	16.1266333280258	14.4250364148042	14.8126076191816	14.7456698289896	16.2132810818247	14.4013991324718	7.10549280468175	16.4870028994015	15.1810868991939	14.823241043254
MS4A2	3.39890455925531	1.73371854825334	1.46647053056379	2.5705023175749	3.22892885955055	3.24160499996456	1.55609767007691	1.68291537367969	1.84923741556488	4.12025273391849	3.23494454207721	2.26147658434604	3.45041471404289	3.27094988246308	2.78047822547283	4.37788936593928	4.01802996343141	2.90588079518974	1.72417639211743	1.65607382272787
MS4A4A	5.8251693139574	5.35820941316114	6.43225481522588	6.55235497086464	5.78351771122819	7.05922825747599	7.90187250691864	7.84480305605658	7.06646813178555	7.95978806172524	8.85943540698501	6.33676471165027	6.87362614476743	9.07830480452068	6.75448301693989	5.90513636880415	7.18795496487372	6.04883874903178	8.68996067677952	5.35651354086896
MSH2	10.3790441368945	11.0757932162525	10.4192117777503	10.6138030719391	10.4768563729941	9.74304414512343	9.84149988893916	10.7629334027689	11.4368274349741	10.0939123417397	10.3650860505922	10.8996538813167	9.83490414669463	10.9667581518725	10.1392863860613	10.2137540101081	10.63641546569	9.75346019485684	11.3954225799237	10.231991183846
MSLN	3.56882956069762	1.73371854825334	2.6363955320061	2.8335367234087	2.55085695443791	2.50463940579835	2.97113516935575	2.94594977951348	2.84923741556488	3.04225022191722	3.23494454207721	2.62404666373074	2.57594559612675	3.68598738174192	2.97312330341523	1.8753890254101	2.33995805831877	0.32091829446858	3.46114198628363	5.87330453894854
MST1R	3.20625948131291	3.73371854825334	4.78839862545115	3.70800584132484	3.55085695443791	3.24160499996456	3.87802576496427	3.60891479223591	3.43419991628603	2.67968014253251	2.97191013624342	4.15456138042952	3.31291119029295	6.38642709988301	2.97312330341523	4.74985814332624	3.18795496487372	4.40838113571892	4.30913889283858	2.91910822856166
MTHFD2	9.49693664221583	9.98480640259026	8.26737043048409	10.9094614929901	9.30307032230305	9.43537674336124	9.94984562846211	10.5408963688073	9.08381537534944	9.3741624053772	9.87880073185194	10.6781233364865	8.65631901259077	10.1617208127083	10.7828914321256	7.8753890254101	11.9776697277956	9.16012208256552	10.642045695463	10.0267612295351
MTOR	9.55372266830741	9.29341429036407	9.36733733854454	9.14641967869305	8.97712170914001	9.43931315792041	9.00730878190924	9.71743924901408	9.36335967573559	8.85531879516921	9.06360997038023	8.88248183499272	8.9364269317835	8.75207657219969	9.21152804274031	8.60330947997329	9.5078779238707	8.72179773075076	8.85002032509562	9.33414572784051
MUC1	4.30579515486382	4.47068414241955	5.57499498734196	3.5705023175749	3.39885386099286	4.37910852371449	3.77849009141336	5.11587478095579	4.91962674345628	4.8723252204749	3.35042175949715	4.15456138042952	3.1609080968479	6.14541900037922	3.43255492205252	3.74985814332624	4.47746158206871	3.32091829446858	4.22667673264661	3.50407072928282
MUC16	3.98386705997646	3.47068414241955	1.05143303128495	2.24857422268754	2.8138913602717	3.62011662321829	2.29306326424312	3.06142699693342	9.34589149815837	2.19425331536227	2.64998204135606	2.26147658434604	2.99098309540559	4.68598738174192	2.55808580413638	2.29042652468894	3.01802996343141	2.64284638935594	3.94656881345388	2.7935773464778
MX1	10.9136186133938	11.3236817300329	10.5339048913203	12.4346884622292	10.4780423122643	9.29688743546575	10.1903036898179	9.75223086821977	11.8489556116689	8.96243764013919	10.8054327726682	8.67329018275059	11.2222042761168	9.73038150110037	11.2729037062738	9.74369715869956	7.51787585051461	10.0924077639692	9.79742537414807	9.510318876948
MYB	4.92246651531232	4.14875604753219	4.9900324866208	4.24857422268754	5.18312516993742	5.12913027070615	4.77849009141336	5.77037821493003	6.37279937162189	7.25602951294896	5.26469188547127	4.2090091644519	4.45041471404289	6.32984357151665	3.55808580413638	7.32384952622639	6.73227548109753	4.32091829446858	5.81163923336777	3.85770768389752
MYBL2	9.88272033651956	8.87667650209539	9.78614265151078	11.1866835489068	10.0681326476475	10.1520978322533	9.47892980955445	11.7086086473605	11.8259447274118	8.97561302888693	10.9400008882887	10.6744999899837	6.96826301890551	12.1423417968502	9.95326288105438	7.6827439474677	11.5213588200581	10.2722030094356	12.3945375814044	10.0881980953694
MYC	13.5344535370045	14.2870278477044	9.02105938224143	13.2804476978074	13.5205312665334	10.4034926823415	11.0585980106061	12.6124696894125	8.5357379427481	11.2462778758451	12.3204170012585	10.753902065147	10.5359475281948	13.0424393519637	13.5577335406648	8.53835403813252	13.5125105784492	13.2767497987045	12.8705329224213	12.8968651548898
MYD88	11.7826088517294	10.979271254509	11.1612636855637	11.52528024258	11.5604056814102	11.413532354318	11.774055367941	11.2216863114043	11.4569376037021	11.5548809615552	11.9091368102229	10.4937261802422	11.0764555545869	11.2877581701496	11.3745361821294	10.7742423019532	11.3269377674953	10.9254715235476	12.0636552837355	11.4235962089564
MYL9	7.47572015630614	10.0705969846067	6.85878795334255	6.90678570543933	6.67187235539928	6.50463940579835	3.97113516935575	6.97569712290753	7.4873112527456	6.98084967725307	6.85943540698501	9.36251428306218	7.15085443218398	7.46734709526658	7.06058614466557	6.35651571514671	4.7184696815725	5.32091829446858	8.68224571165151	2.65607382272787
NANOG	3.98386705997646	3.47068414241955	7.18756971927098	2.24857422268754	2.55085695443791	7.35430513271392	5.58584501347096	6.97569712290753	3.7752368341211	5.26464264325366	4.97191013624342	4.09797785206316	4.89787369101411	8.12893087759065	2.97312330341523	4.46035152613125	5.82538488548901	4.56884580791217	5.53153131417503	4.65607382272787
NBL1	2.72083265414267	2.14875604753219	1.05143303128495	1.24857422268754	1.8138913602717	3.08960190651951	3.14106017079806	3.53091228023464	4.22774903881861	1.45728772119606	3.64998204135606	3.77604975717579	2.7983380174632	5.00791547662928	2.55808580413638	3.8753890254101	4.33995805831877	2.64284638935594	5.38714140483986	4.91910822856166
NCAPG	5.0993442773964	3.84919576567328	3.27382545262139	7.01675854746447	2.8138913602717	4.44323886113421	5.256537388218	7.64638949765457	8.16755425689986	6.5305367032267	5.32240738332755	7.68294035278431	2.31291119029295	8.17784047807159	5.67356302155632	4.19731712029746	8.44429471813351	3.12827321652618	8.39187932384652	5.82599882417018
NCF1	11.0704456259672	9.94154634183325	10.3048866063611	10.5906488906867	10.1685080738652	10.0656090508977	11.3286871739738	10.5024558341854	9.9001743807901	11.1385261329739	10.6251134982774	10.9257968766805	10.3507326557279	11.0675303329265	11.3899208310213	9.84309562220321	10.5415919194884	11.3230300709484	9.77220908853923	10.8169536845672
NCF2	11.7281403009891	10.1599833029554	10.5743414448434	9.57724915001549	9.74068151331793	9.7961938516422	11.0532842107096	9.91940799206099	7.97439254688717	12.5405454193638	10.7978229350284	6.93793743955269	11.2281930561606	10.5868541897227	10.1317329916297	10.4171309975321	11.6975100629369	10.7078585397929	7.68610835128391	8.73502516412269
NCK1	9.95732527252397	10.776289932005	10.3406834653947	9.39068127999009	10.3672006597228	9.73985586749238	9.32868717397384	9.37221453421558	9.56210828325478	9.45916500843673	9.63297561605037	9.91764603555961	10.1609080968479	9.01690425985654	9.52962935808715	10.3416354656037	9.26832838133774	10.5082703676691	9.81869399090172	9.52643854231127
NCOA2	10.4031250255735	10.0809707995006	10.3838426100406	9.61926162949476	9.93283243299521	9.96543656645988	9.78971734683661	9.80703668550887	9.95462216481248	10.3358495937461	9.73611826638337	10.1632054748388	10.343026521201	10.2558429900729	10.4986441125103	10.2946469910071	9.96054446877065	9.90775808243041	9.62705392521932	9.48896383689261
NCOR1	9.40171957486236	9.37997722824337	9.29142927109231	8.08146423685228	8.72078195588022	9.47809761834586	8.31543107727157	8.44579566659669	9.16212037084923	9.46851497661931	8.25360838634225	8.6684407830892	9.30839570917046	8.32984357151664	9.2905359171801	9.24171123965591	8.82860159817255	8.94297011392496	7.65491372968031	8.9959238256125
NCR1	7.0713299012268	5.95611096958979	5.32445152569136	4.05592914474514	5.13581945515907	7.45105836559351	7.12088228886044	6.52085861557071	7.40382626724251	6.70521523463965	6.9261064466303	3.45412166228843	7.32189997352021	6.32984357151665	6.84348802299863	8.85648056286003	6.35787996631603	6.67847029908666	8.44299463957337	5.26488306540339
NDUFA2	11.9027302972511	11.776289932005	11.5720517118412	12.8349449178015	11.678077504926	11.4009718097083	11.6672333403116	11.567696428151	11.9147881865199	11.5345485257927	11.7384390448423	11.0489127803777	11.4631662115951	11.9351008344556	11.8645273000802	11.5174407183381	11.8136638079382	11.7961450722108	12.4165012915266	11.9930266228884
NDUFB1	11.3726019255607	11.2631491023995	10.9870892111201	11.6904809272298	11.0845760255778	10.8724181522637	11.5466744161903	11.1037177553115	11.2950799694542	11.3571481147371	11.305959903843	11.3564967767745	11.1047252614548	11.4901184029252	11.579528516113	10.7852821091801	11.3450211383322	11.6051640442983	11.732605014188	10.9775510049562
NEIL3	4.79122198203407	3.14875604753219	3.9900324866208	5.33603706393788	4.8138913602717	4.7270318271348	5.82911616448332	7.58980596928821	8.83792210233704	7.62051807006436	5.95376278953316	7.49851578164689	4.31291119029295	8.00791547662928	4.88001389902375	3.74985814332624	7.01802996343141	4.02135801260967	8.73167092866435	5.60093226853541
NEK2	4.56882956069762	4.23621888878253	3.55393337181413	7.14339198599548	3.55085695443791	5.08960190651951	5.49469712541277	7.47472944484151	8.03510396087621	6.17610596865201	6.00753404597414	7.312102657416	3.89787369101411	8.41390783630512	5.01751742277368	3.99086624283003	7.76622281302087	4.49084329591089	8.2160294884471	5.8419403680392
NF1	7.47572015630614	7.57502080223428	8.18071604822991	7.85590453643715	6.55085695443791	7.90836159184936	6.57104801154288	6.71853928341041	7.7752368341211	7.85531879516921	7.35042175949715	8.14062218947165	7.00221035082884	8.19378202194062	6.90386064097811	7.34570896019013	7.94284246703719	6.36531241382703	7.25815496411978	6.42160856909085
NFAM1	5.95349341093294	4.14875604753219	4.67592389619274	3.41849922412985	4.39885386099286	5.56353309485192	5.61499135913048	5.55081183767234	2.84923741556488	8.39588717653192	5.98983204424068	2.91355328092573	5.96826301890551	6.81527039868689	4.61697949318995	5.14840751981651	7.10549280468175	5.40838113571892	5.53153131417503	4.19212672296808
NFATC2	11.0034577883343	10.6153423852514	10.9497824855631	9.82600305072329	10.099293579134	10.6183815718475	10.4569644780577	10.5728755733383	10.540631994103	10.5278559436305	10.1297623053852	10.8050608438349	11.0175065379254	9.034715535973	9.94753789322075	10.8884790248505	9.91738688635452	11.4063907536499	9.74469340945794	9.54481707162613
NFE2L2	9.41013181467856	9.64860193461539	9.65999589106501	9.31196930397605	9.86736477354102	9.21199853787924	9.30429051966637	9.60772787728547	9.22601398744786	9.70995315364631	9.219837649687	9.88143450642339	9.75419546221999	9.17784047807159	9.50255385756138	9.78428197392976	8.50184574069566	9.09570535406975	9.96098787336684	8.66953608253443
NFKB1	10.7542556556801	11.9883535305534	10.6618427379665	11.4845884145876	11.6478355908084	11.2511537269368	10.8795277901295	11.4253932406834	11.8554232155112	11.1611912946407	11.4052869296185	11.7670046175728	11.3594895569133	11.0631979121305	11.6993414627474	10.7972299624846	11.415169769667	11.0766404481109	12.1988963386439	11.2537539664438
NFKB2	12.1340374433953	11.4582324013733	9.52716646225134	9.66853440053543	9.78159795706482	10.1156642031057	9.37201460563794	11.0120389699713	10.8693839886767	9.09873741326369	10.6372460534286	10.2630858372077	12.1260510411834	11.69581599911	10.6718279701856	9.17306957405078	10.8976132130442	9.7153809890789	10.6666908974567	11.8608894708402
NKG7	13.3257564701852	11.4858203862169	9.98807097028752	8.8335367234087	9.33745331632872	12.3152110405395	12.1927222906206	9.75115623499251	9.34109051189455	13.6569600660324	11.2165118239802	10.6076736939965	12.8396060358349	11.2840398819035	11.0685203262078	11.5577984559542	12.211863295978	11.2157360577765	11.8513109424838	10.3764891076342
NKX3-1	4.8583361778926	3.60818766616948	4.22135803272726	5.33603706393788	4.22892885955055	5.08960190651951	4.61499135913048	4.68291537367969	6.19973466264901	4.3317568391122	4.10941365999336	5.00871051396607	5.20043646103454	6.6401836921288	5.18257666904418	4.09778144674654	6.35787996631603	4.02135801260967	5.26849690834124	6.11550544136517
